Tiempo,GiroX,GiroY,GiroZ,KalmanGiroX,GiroXAngle,GiroYAngle,Roll,Pitch,KalmanRoll
175.94,-44.02,0.06,-0.69,-41.01,-169.98,123.46,119.67,3.29,120.39
176.02,-44.05,-0.28,-0.57,-41.11,-173.31,123.44,114.0,3.3,116.9
176.1,-43.69,-0.95,-0.26,-41.03,-176.66,123.37,110.62,3.09,113.38
176.17,-43.86,-1.22,-0.26,-41.45,179.98,123.27,107.12,5.42,109.84
176.25,-44.23,-0.92,-0.21,-42.07,176.64,123.2,104.27,3.97,106.38
176.32,-44.9,-0.94,-0.37,-42.94,173.24,123.13,99.4,6.91,102.69
176.4,-45.55,-0.6,-0.37,-43.9,169.85,123.09,97.58,9.37,99.2
176.47,-46.73,-0.43,-0.55,-45.22,166.42,123.06,95.3,17.31,95.81
176.55,-48.71,0.24,-0.5,-47.25,162.79,123.07,90.62,40.47,92.1
176.62,-46.83,-0.36,-0.43,-45.51,159.35,123.05,87.88,31.18,88.65
176.69,-48.26,0.19,-0.55,-47.01,155.75,123.06,85.18,17.85,85.15
176.77,-47.54,-0.45,-0.34,-46.29,152.26,123.03,80.8,7.08,81.64
176.84,-43.66,-0.98,-0.4,-42.48,149.05,122.96,77.78,5.92,78.44
176.91,-44.94,-0.3,-0.46,-43.82,145.75,122.93,73.13,5.0,74.98
176.99,-44.97,0.31,-0.22,-44.02,142.45,122.96,70.8,3.58,71.63
177.06,-45.95,0.23,-0.08,-45.08,139.13,122.97,67.29,3.94,68.25
177.13,-46.46,0.23,0.06,-45.67,135.77,122.99,64.07,3.4,64.84
177.2,-45.55,-1.0,-0.43,-44.84,132.52,122.92,61.34,2.68,61.61
177.28,-48.63,-1.04,-0.59,-47.95,128.95,122.84,56.23,2.05,57.88
177.35,-47.84,-0.71,-0.47,-47.3,125.44,122.79,53.84,1.48,54.34
177.42,-44.46,-0.95,-0.58,-43.96,122.17,122.72,49.53,1.89,50.93
177.5,-43.68,-0.94,-0.82,-43.31,118.97,122.65,45.94,2.38,47.54
177.57,-44.13,0.76,-0.49,-43.91,115.73,122.71,42.74,4.02,44.14
177.64,-44.05,-0.84,-0.88,-43.95,112.54,122.65,37.44,1.11,40.55
177.72,-45.84,-0.89,-0.65,-46.03,109.18,122.58,34.22,1.7,36.83
177.79,-47.91,-0.69,-0.49,-48.34,105.66,122.53,31.64,2.37,33.1
177.86,-47.26,-1.01,-0.63,-47.82,102.19,122.46,26.81,1.84,29.27
177.94,-48.4,-0.88,-0.94,-49.18,98.64,122.39,24.46,1.85,25.52
178.01,-49.97,-0.95,-0.6,-50.85,95.03,122.32,21.0,1.59,21.75
178.08,-49.85,-0.5,-0.27,-50.8,91.43,122.29,15.73,2.3,17.8
178.15,-44.34,-0.45,-0.57,-45.47,88.22,122.26,10.29,1.28,14.03
178.23,-43.98,-0.42,-0.44,-45.45,85.04,122.22,9.31,1.46,10.58
178.3,-47.6,-0.69,-0.28,-49.19,81.65,122.18,5.92,2.09,6.94
178.37,-47.55,-0.74,-0.02,-49.23,78.32,122.12,3.23,1.51,3.46
178.44,-51.94,-0.57,-0.34,-53.64,74.67,122.08,-0.78,1.69,-0.35
178.51,-48.02,-0.84,-0.57,-49.76,71.21,122.02,-5.27,1.55,-4.1
178.58,-43.11,-0.55,-0.31,-44.96,68.09,121.98,-7.73,1.87,-7.39
178.66,-47.15,-0.49,-0.28,-49.03,64.68,121.95,-11.34,1.51,-10.98
178.73,-46.06,-0.73,-0.31,-47.97,61.26,121.89,-16.29,1.88,-14.75
178.8,-41.01,-0.18,-0.88,-43.06,58.21,121.88,-18.42,1.25,-18.0
178.88,-46.53,-0.38,-0.9,-48.62,54.74,121.85,-23.36,1.92,-21.82
178.95,-44.82,-0.3,-0.97,-47.05,51.41,121.83,-27.15,2.86,-25.53
179.03,-47.45,-0.55,-0.56,-49.83,47.88,121.79,-33.41,2.39,-29.72
179.1,-47.07,-0.38,-0.93,-49.78,44.38,121.76,-33.82,2.0,-33.47
179.18,-46.79,-1.05,-0.01,-49.53,40.9,121.68,-36.05,2.11,-37.03
179.25,-49.0,-1.05,0.09,-51.66,37.25,121.6,-41.18,1.97,-40.91
179.32,-46.27,-0.7,-0.18,-48.96,33.86,121.55,-45.36,3.01,-44.6
179.4,-44.87,-0.56,-0.4,-47.62,30.52,121.51,-49.13,3.01,-48.26
179.47,-45.53,-0.36,-0.45,-48.37,27.13,121.48,-51.69,3.67,-51.84
179.55,-41.95,-0.08,-0.68,-44.76,24.01,121.48,-55.98,3.21,-55.26
179.62,-45.73,-0.43,-0.32,-48.62,20.6,121.45,-59.8,2.7,-58.99
179.7,-46.06,-0.97,-0.28,-49.02,17.18,121.37,-62.98,4.66,-62.67
179.77,-42.79,0.98,-0.94,-45.77,13.99,121.45,-68.88,5.2,-66.41
179.84,-47.34,-0.19,-0.46,-50.55,10.52,121.43,-71.72,6.7,-70.3
179.92,-46.1,-0.48,-0.6,-49.44,7.09,121.4,-74.89,7.86,-74.09
179.99,-47.78,-0.66,-0.11,-51.2,3.58,121.35,-79.17,12.33,-78.0
180.07,-48.28,0.22,-0.68,-51.81,-0.01,121.36,-81.12,12.26,-81.77
180.14,-47.58,-0.92,-0.55,-51.05,-3.55,121.3,-84.74,19.72,-85.47
180.22,-50.18,-0.52,-0.42,-53.57,-7.34,121.26,-86.93,27.02,-89.21
180.29,-48.01,-0.25,-0.51,-51.2,-10.96,121.24,-90.6,42.43,-92.79
180.37,-52.01,-1.73,-0.58,-55.0,-14.94,121.11,-93.42,21.02,-96.58
180.45,-48.73,-1.34,-0.63,-51.42,-18.67,121.0,-98.36,11.56,-100.26
180.52,-47.56,-2.84,-0.72,-50.08,-22.37,120.78,-101.02,10.52,-103.78
180.6,-48.47,-0.93,-0.23,-50.74,-26.18,120.71,-108.13,8.07,-107.82
180.68,-46.76,-0.84,-0.56,-49.05,-29.82,120.64,-108.3,5.74,-111.24
180.76,-44.95,-0.37,-0.5,-46.97,-33.31,120.62,-111.65,5.4,-114.5
180.84,-46.08,-0.82,-0.33,-47.84,-36.89,120.55,-118.2,3.74,-118.21
180.91,-43.44,-0.31,-0.11,-45.19,-40.26,120.53,-119.45,3.99,-121.45
180.99,-47.85,-0.72,-0.63,-49.42,-43.98,120.47,-122.28,3.41,-124.93
181.07,-43.02,-0.44,-0.21,-44.34,-47.32,120.44,-126.65,3.12,-128.17
181.15,-46.73,-0.74,-0.43,-47.9,-50.95,120.38,-130.72,3.51,-131.75
181.22,-47.45,-0.98,-0.32,-48.53,-54.63,120.31,-135.17,2.96,-135.47
181.3,-45.5,-0.32,0.04,-46.55,-58.16,120.28,-137.97,2.27,-138.96
181.38,-47.61,-0.8,-0.56,-48.56,-61.81,120.22,-140.56,1.58,-142.42
181.46,-48.4,-0.39,0.02,-49.18,-65.57,120.19,-145.69,2.03,-146.18
181.53,-53.25,-0.27,-0.42,-53.99,-69.65,120.17,-146.56,2.05,-149.86
181.61,-46.85,-0.67,-0.15,-47.28,-73.29,120.12,-151.49,2.18,-153.29
181.69,-50.5,-1.48,-1.11,-50.75,-77.21,120.0,-154.85,2.39,-156.95
181.77,-50.14,-0.21,0.1,-50.2,-81.1,119.98,-157.0,1.97,-160.38
181.84,-50.94,-0.89,-1.26,-50.68,-85.0,119.92,-160.61,1.73,-163.83
181.92,-48.1,-0.73,-0.85,-47.54,-88.74,119.86,-165.64,1.66,-167.3
182.0,-46.1,-1.02,-0.76,-45.38,-92.32,119.78,-170.12,1.7,-170.74
182.08,-46.76,-0.81,0.06,-45.99,-95.95,119.72,-174.33,1.28,-174.31
182.15,-48.73,-0.5,0.22,-47.95,-99.69,119.68,-176.88,1.49,-177.85
182.23,-46.15,-0.34,-0.56,-45.28,-103.22,119.65,-179.01,1.78,-181.05
182.31,-46.6,-0.62,0.3,-45.54,-106.89,119.6,176.65,2.21,175.52
182.38,-44.15,-0.79,-0.1,-42.99,-110.23,119.54,173.65,1.5,172.43
182.46,-47.92,-0.66,-0.13,-46.65,-113.9,119.49,170.4,1.62,169.04
182.54,-47.85,-0.59,-0.49,-46.45,-117.57,119.45,167.48,2.04,165.72
182.61,-46.6,-0.78,0.15,-45.03,-121.14,119.39,164.37,1.97,162.52
182.69,-48.82,-0.5,-0.43,-47.08,-124.83,119.35,162.25,1.81,159.35
182.77,-46.7,-0.75,0.27,-44.69,-128.41,119.29,157.59,2.31,156.12
182.84,-47.82,-0.83,-0.15,-45.67,-132.03,119.23,152.99,1.68,152.71
182.92,-46.49,-0.73,-0.11,-44.32,-135.59,119.18,148.65,1.76,149.23
182.99,-46.55,-1.12,-0.09,-44.43,-139.16,119.09,145.86,1.4,145.83
183.07,-49.54,-0.56,-0.41,-47.42,-142.96,119.05,144.09,1.72,142.42
183.15,-46.69,-0.44,-0.6,-44.41,-146.53,119.01,139.96,1.91,139.13
183.22,-49.26,-0.05,-1.08,-46.91,-150.31,119.01,136.26,2.55,135.62
183.3,-48.93,-0.58,-0.51,-46.52,-154.06,118.96,130.64,2.31,131.89
183.38,-50.58,-0.5,-0.38,-48.28,-157.94,118.92,127.97,3.04,128.16
183.45,-48.35,-0.79,-0.05,-46.07,-161.64,118.86,125.37,2.27,124.72
183.53,-48.56,0.31,-1.05,-46.23,-165.36,118.89,125.11,2.12,121.64
183.61,-48.55,-0.05,-0.8,-45.89,-169.03,118.88,118.17,3.01,118.17
183.68,-48.77,-0.64,-0.39,-46.11,-172.77,118.84,115.24,3.58,114.71
183.76,-49.5,-0.38,-0.42,-46.79,-176.56,118.81,108.31,4.21,110.79
183.84,-48.95,-1.61,-0.05,-46.47,179.69,118.68,107.97,4.03,107.32
183.91,-47.2,-0.85,-0.18,-44.66,176.12,118.62,104.62,6.16,104.02
183.99,-49.47,-0.5,-0.25,-46.87,172.38,118.58,101.24,4.61,100.57
184.06,-47.75,-0.26,-0.19,-45.09,168.77,118.56,97.66,12.74,97.22
184.14,-50.05,0.89,-0.64,-47.35,165.04,118.63,93.48,19.13,93.66
184.21,-48.23,-0.17,-0.19,-45.55,161.49,118.61,90.57,42.08,90.35
184.29,-48.99,0.33,-0.16,-46.29,157.84,118.64,85.9,16.61,86.78
184.36,-50.72,-0.03,-0.47,-48.1,154.12,118.64,82.23,10.65,83.13
184.43,-46.4,-0.56,-0.25,-43.87,150.66,118.59,78.95,6.02,79.75
184.51,-47.2,-0.47,-0.32,-44.73,147.19,118.56,73.98,4.15,76.18
184.58,-46.74,-0.82,-0.46,-44.48,143.76,118.5,70.13,3.04,72.59
184.65,-47.11,-0.66,-0.54,-45.07,140.3,118.45,68.66,3.98,69.21
184.73,-48.05,-0.82,-0.41,-46.06,136.78,118.39,64.98,3.1,65.73
184.8,-45.47,-0.24,-0.4,-43.55,133.44,118.37,59.73,3.28,62.21
184.87,-44.28,-0.39,-0.38,-42.59,130.19,118.35,57.44,2.04,58.89
184.95,-46.94,-0.62,-0.45,-45.38,126.74,118.3,53.47,2.61,55.32
185.02,-44.85,-0.55,-0.41,-43.45,123.45,118.26,49.14,2.03,51.78
185.1,-45.78,-0.85,-0.61,-44.63,120.09,118.2,44.61,2.07,48.06
185.17,-44.88,-0.97,-0.24,-44.04,116.8,118.13,40.21,1.89,44.29
185.24,-45.64,-0.4,-0.38,-45.17,113.45,118.1,36.99,1.34,40.52
185.32,-47.61,-0.79,-0.6,-47.47,109.95,118.04,33.55,1.12,36.63
185.39,-48.53,-0.73,-0.62,-48.66,106.39,117.99,31.68,1.89,32.9
185.46,-48.65,-0.74,-0.65,-48.9,102.82,117.93,26.71,1.71,29.01
185.54,-48.7,-0.82,-0.88,-49.16,99.24,117.87,24.68,1.92,25.32
185.61,-51.17,-0.87,-0.76,-51.68,95.54,117.81,20.98,1.66,21.51
185.68,-51.27,-0.66,-0.36,-51.84,91.83,117.76,16.36,1.34,17.6
185.75,-45.25,-0.6,-0.99,-45.93,88.56,117.72,10.75,1.32,13.87
185.83,-45.07,-0.75,-0.44,-46.03,85.3,117.66,8.69,1.67,10.33
185.9,-46.98,-0.5,-0.7,-48.09,81.96,117.63,5.18,1.94,6.71
185.97,-46.55,-0.39,-0.19,-47.8,78.69,117.6,0.97,1.75,3.08
186.04,-49.92,-0.78,-0.18,-51.36,75.19,117.54,-1.3,1.74,-0.61
186.11,-48.67,-0.97,-0.34,-50.17,71.68,117.47,-4.11,1.35,-4.22
186.18,-52.04,-0.66,-0.13,-53.53,67.92,117.43,-7.34,1.7,-8.0
186.25,-53.01,-0.68,-0.36,-54.44,64.09,117.38,-13.01,1.39,-12.05
186.33,-46.95,-0.64,-0.24,-48.47,60.59,117.33,-15.84,1.89,-15.68
186.4,-50.42,-0.69,0.04,-51.95,56.84,117.28,-20.36,1.82,-19.64
186.48,-45.9,-0.85,0.11,-47.5,53.48,117.22,-24.52,1.85,-23.28
186.55,-44.95,-0.69,-0.13,-46.66,50.18,117.16,-27.9,1.78,-26.84
186.62,-46.34,-0.85,-0.12,-48.14,46.73,117.1,-29.77,1.83,-30.35
186.7,-45.28,-1.11,0.53,-47.03,43.36,117.02,-35.09,2.69,-33.99
186.77,-44.73,-0.48,-0.61,-46.58,40.08,116.98,-40.43,2.53,-37.76
186.85,-46.08,-0.4,-0.4,-48.17,36.65,116.95,-42.19,2.96,-41.44
186.92,-45.68,-0.98,-0.05,-47.84,33.26,116.88,-45.51,2.36,-45.06
186.99,-47.31,-0.59,-0.35,-49.51,29.74,116.84,-51.18,3.02,-49.03
187.07,-46.17,-0.56,-0.28,-48.57,26.3,116.8,-53.44,3.88,-52.73
187.14,-45.92,-0.88,-0.31,-48.38,22.88,116.73,-58.3,3.53,-56.56
187.22,-47.85,-0.81,-0.21,-50.48,19.32,116.67,-62.71,5.06,-60.6
187.29,-48.13,-0.63,-0.34,-50.95,15.74,116.62,-63.43,4.57,-64.28
187.37,-48.1,0.17,-1.08,-50.84,12.16,116.64,-67.98,4.17,-68.05
187.44,-49.85,-1.26,-0.69,-52.59,8.5,116.54,-68.11,5.31,-71.47
187.51,-50.57,-1.47,-0.39,-53.0,4.79,116.44,-75.42,7.42,-75.36
187.59,-49.37,-0.76,-0.35,-51.8,1.17,116.38,-79.82,9.46,-79.24
187.66,-48.04,-1.45,-0.31,-50.53,-2.35,116.27,-80.52,11.39,-82.67
187.74,-48.6,-1.38,-0.39,-50.9,-6.02,116.17,-86.45,27.85,-86.5
187.81,-47.5,-0.87,-0.4,-49.79,-9.6,116.1,-90.35,44.65,-90.27
187.89,-48.8,-0.98,-0.18,-51.1,-13.29,116.03,-93.03,31.54,-94.0
187.96,-48.98,-1.37,-0.44,-51.19,-17.04,115.93,-96.75,16.11,-97.78
188.04,-46.17,-1.0,-0.38,-48.28,-20.57,115.85,-100.69,10.95,-101.38
188.12,-48.9,-0.89,-0.45,-50.95,-24.42,115.78,-106.02,6.99,-105.47
188.2,-47.81,-1.15,-0.5,-49.91,-28.14,115.69,-107.9,6.96,-109.18
188.27,-45.66,0.47,-0.02,-47.64,-31.68,115.73,-110.85,5.86,-112.64
188.35,-47.65,-0.98,-0.56,-49.46,-35.33,115.65,-114.37,5.44,-116.18
188.43,-46.59,-0.69,-0.14,-48.23,-38.95,115.6,-119.68,4.18,-119.9
188.51,-51.14,-0.47,-0.26,-52.76,-42.92,115.56,-123.04,3.48,-123.88
188.58,-46.37,-0.54,-0.3,-47.92,-46.52,115.52,-125.99,3.05,-127.41
188.66,-49.46,-0.38,-0.35,-50.87,-50.36,115.49,-128.85,3.92,-131.06
188.74,-47.99,-0.79,-0.38,-49.2,-54.09,115.43,-133.69,3.0,-134.74
188.82,-47.45,-1.15,-0.6,-48.56,-57.78,115.34,-136.42,2.19,-138.26
188.9,-48.4,-0.74,-0.62,-49.33,-61.53,115.28,-140.35,2.82,-141.88
188.97,-45.01,-0.76,-0.24,-45.8,-65.03,115.22,-144.33,2.37,-145.31
189.05,-48.19,-0.54,-0.25,-48.89,-68.77,115.18,-147.24,2.32,-148.88
189.13,-48.41,-0.72,-0.44,-48.96,-72.53,115.12,-149.82,1.88,-152.34
189.21,-45.78,0.38,0.95,-46.09,-76.09,115.15,-152.89,2.07,-155.55
189.28,-47.25,-0.76,-1.05,-47.31,-79.66,115.1,-155.78,1.98,-158.73
189.36,-45.92,-0.55,0.08,-45.7,-83.22,115.05,-161.88,1.66,-162.23
189.44,-51.04,-0.79,-0.35,-50.79,-87.13,114.99,-165.96,1.84,-166.1
189.51,-48.08,-0.31,0.44,-47.82,-90.87,114.97,-168.58,1.83,-169.67
189.59,-50.36,-0.31,-0.34,-49.99,-94.73,114.94,-170.64,1.5,-173.16
189.67,-48.41,-0.51,-0.71,-47.81,-98.49,114.9,-173.72,1.55,-176.5
189.75,-46.91,-0.95,-0.57,-46.05,-102.13,114.83,-178.4,1.57,-179.87
189.82,-50.5,-0.66,-0.89,-49.5,-106.11,114.78,177.8,1.75,176.42
189.9,-47.13,-0.75,-0.44,-46.0,-109.72,114.72,175.0,1.58,173.14
189.98,-48.68,-0.58,-0.4,-47.38,-113.45,114.68,172.1,1.94,169.82
190.05,-47.9,-0.65,-0.15,-46.38,-117.12,114.63,167.38,1.68,166.4
190.13,-45.6,-0.69,-0.47,-43.99,-120.62,114.57,162.27,1.39,162.94
190.21,-48.37,-0.82,-0.08,-46.82,-124.33,114.51,159.89,1.33,159.41
190.28,-47.5,-0.44,-0.4,-45.91,-127.97,114.48,156.22,1.32,155.93
190.36,-50.02,-0.67,-0.11,-48.4,-131.8,114.43,153.8,1.16,152.41
190.44,-48.62,-0.38,-0.8,-46.87,-135.53,114.4,151.07,1.72,149.08
190.51,-45.58,-0.35,-0.51,-43.65,-139.02,114.37,147.24,1.75,145.92
190.59,-47.32,-0.76,-0.2,-45.26,-142.65,114.31,143.36,2.08,142.56
190.67,-47.12,-1.21,0.24,-44.99,-146.26,114.22,139.41,1.93,139.14
190.74,-46.11,-1.05,0.29,-43.96,-149.75,114.14,137.33,1.94,136.0
190.82,-46.34,-0.88,0.15,-44.06,-153.25,114.07,134.95,1.97,132.94
190.9,-46.85,-0.9,-0.03,-44.39,-156.79,114.0,132.02,2.12,129.87
190.97,-47.96,0.18,-0.73,-45.29,-160.47,114.02,127.34,2.86,126.51
191.05,-45.89,-1.16,0.02,-43.14,-163.93,113.93,120.41,2.65,122.92
191.12,-47.98,-1.08,-0.12,-45.47,-167.56,113.85,117.54,2.74,119.25
191.2,-45.91,-1.18,-0.02,-43.56,-171.08,113.76,116.96,3.43,116.03
191.28,-47.03,-1.24,-0.18,-44.59,-174.68,113.66,113.34,2.94,112.7
191.35,-48.51,-0.12,-0.43,-46.01,-178.4,113.65,110.47,4.24,109.33
191.43,-46.28,-0.07,-0.42,-43.68,178.05,113.65,107.28,4.22,106.14
191.51,-48.41,0.08,-0.48,-45.7,174.39,113.66,102.15,6.65,102.62
191.58,-47.23,0.36,-0.48,-44.56,170.87,113.68,97.76,10.68,99.11
191.65,-43.61,-0.78,-0.4,-41.07,167.66,113.62,94.39,18.25,95.9
191.73,-46.8,-0.32,-0.5,-44.4,164.18,113.6,91.96,31.96,92.51
191.8,-42.75,-0.44,-0.31,-40.4,160.99,113.57,86.85,22.82,89.19
191.88,-47.08,-0.47,-0.21,-44.94,157.49,113.53,84.7,8.74,85.71
191.95,-48.5,-0.63,-0.41,-46.45,153.93,113.49,80.26,9.44,82.06
192.02,-43.89,-0.85,-0.17,-42.01,150.7,113.42,75.46,4.01,78.57
192.1,-46.86,-0.4,-0.4,-45.27,147.26,113.4,72.44,5.29,74.92
192.17,-47.56,0.11,-0.21,-46.19,143.77,113.4,69.5,3.81,71.29
192.24,-50.72,0.48,0.02,-49.52,140.1,113.44,67.45,2.47,67.68
192.31,-46.94,0.18,0.06,-45.76,136.75,113.45,62.4,2.63,64.18
192.39,-44.92,-0.66,-0.44,-43.91,133.55,113.4,60.07,2.75,60.94
192.46,-45.27,-0.68,-0.21,-44.34,130.23,113.35,56.46,2.41,57.54
192.53,-47.32,-0.24,-0.32,-46.48,126.75,113.34,52.89,2.31,53.99
192.61,-43.92,-0.49,-0.21,-43.18,123.53,113.3,48.29,2.18,50.53
192.68,-45.88,-0.89,-0.7,-45.34,120.16,113.24,43.97,1.81,46.83
192.75,-44.58,-0.64,-0.13,-44.3,116.89,113.19,41.89,2.27,43.38
192.83,-47.89,-0.8,-0.37,-47.74,113.37,113.13,37.42,1.54,39.59
192.9,-45.73,-0.37,-0.47,-45.78,110.02,113.1,33.12,2.07,35.88
192.97,-50.48,-0.11,0.37,-50.79,106.31,113.09,32.48,1.38,32.19
193.05,-48.83,-0.5,-0.17,-49.11,102.78,113.06,27.32,1.6,28.48
193.12,-46.11,-0.26,0.22,-46.5,99.39,113.04,23.26,1.48,24.86
193.19,-45.18,-0.79,-0.25,-45.71,96.17,112.98,18.56,1.6,21.25
193.26,-46.67,-0.67,-0.76,-47.45,92.8,112.93,15.65,1.43,17.57
193.34,-43.07,-0.82,-0.89,-44.02,89.69,112.87,11.9,1.29,14.1
193.41,-45.66,-0.69,-0.71,-46.8,86.38,112.82,7.01,1.65,10.3
193.48,-45.62,-0.86,-0.48,-47.06,83.14,112.76,3.17,1.58,6.51
193.55,-46.79,-0.42,-0.42,-48.53,79.85,112.73,0.18,1.36,2.78
193.62,-47.84,-0.7,-0.39,-49.82,76.5,112.68,-3.31,1.66,-1.01
193.69,-45.66,-0.65,-0.18,-47.85,73.2,112.64,-5.86,1.66,-4.63
193.76,-41.42,-0.63,-0.37,-43.72,70.21,112.59,-9.99,1.71,-8.04
193.84,-45.27,-0.58,-0.51,-47.74,66.94,112.55,-13.61,1.69,-11.72
193.91,-44.53,-0.63,-0.4,-47.18,63.63,112.5,-17.16,2.22,-15.46
193.98,-45.4,-0.72,-0.39,-48.2,60.25,112.45,-20.3,2.1,-19.19
194.06,-48.12,-1.42,0.83,-51.02,56.67,112.34,-23.11,1.21,-23.0
194.13,-47.98,-0.94,0.14,-50.89,53.15,112.28,-27.58,2.62,-26.83
194.21,-47.19,-0.69,-0.24,-50.17,49.69,112.23,-31.41,1.76,-30.61
194.28,-45.26,-0.53,-0.82,-48.31,46.32,112.19,-34.73,2.49,-34.27
194.36,-47.97,-0.47,-0.56,-51.06,42.75,112.15,-39.57,2.05,-38.24
194.43,-47.77,-0.73,-0.44,-50.98,39.19,112.1,-43.46,2.32,-42.2
194.5,-44.31,-0.31,-0.86,-47.63,35.9,112.07,-47.01,3.04,-45.89
194.58,-43.58,-0.09,-0.7,-47.01,32.66,112.07,-50.75,2.66,-49.55
194.65,-44.37,0.02,-0.63,-47.91,29.35,112.07,-54.37,3.61,-53.26
194.73,-42.53,0.02,-0.65,-46.17,26.23,112.07,-58.9,4.18,-56.91
194.8,-46.68,0.02,-0.88,-50.51,22.81,112.07,-62.84,5.04,-60.87
194.87,-45.84,-1.37,-0.24,-49.85,19.45,111.97,-63.59,4.26,-64.42
194.95,-46.2,-0.16,-0.9,-50.13,16.01,111.96,-66.11,4.22,-67.91
195.02,-48.08,-1.66,-0.14,-51.85,12.43,111.84,-69.8,4.96,-71.54
195.1,-48.88,-1.21,-0.18,-52.49,8.79,111.75,-74.97,8.39,-75.39
195.17,-48.28,-0.89,-0.36,-51.85,5.25,111.68,-79.18,11.21,-79.19
195.24,-47.01,-1.55,-0.08,-50.58,1.75,111.56,-80.06,9.02,-82.62
195.32,-49.23,-1.35,-0.44,-52.56,-1.86,111.47,-84.85,21.17,-86.29
195.39,-47.08,-1.16,-0.27,-50.28,-5.41,111.38,-88.53,40.78,-89.9
195.47,-46.34,-1.16,-0.19,-49.42,-8.91,111.29,-92.41,32.5,-93.49
195.54,-50.64,-1.18,-0.37,-53.62,-12.73,111.2,-96.27,19.11,-97.39
195.62,-48.69,-0.81,-0.55,-51.57,-16.46,111.14,-100.28,12.18,-101.21
195.7,-51.31,-1.63,-0.66,-54.1,-20.5,111.01,-102.42,10.08,-105.12
195.78,-48.73,-0.33,-0.39,-51.27,-24.34,110.99,-107.71,7.8,-108.98
195.86,-45.7,-1.3,-0.22,-48.12,-27.89,110.88,-113.47,6.05,-112.81
195.93,-47.13,-0.49,-0.03,-49.61,-31.55,110.85,-115.34,4.09,-116.51
196.01,-46.44,-0.28,-0.4,-48.81,-35.16,110.82,-118.77,4.21,-120.11
196.09,-47.83,-0.19,-0.31,-50.08,-38.87,110.81,-121.16,4.2,-123.66
196.17,-48.21,-0.41,-0.33,-50.22,-42.61,110.78,-125.58,3.64,-127.33
196.24,-44.8,-0.6,-0.22,-46.65,-46.09,110.73,-128.22,3.62,-130.62
196.32,-46.49,-0.37,-0.01,-48.11,-49.7,110.7,-133.04,2.97,-134.2
196.4,-44.56,-0.33,0.01,-46.08,-53.16,110.68,-137.06,2.44,-137.69
196.48,-44.05,0.17,0.28,-45.51,-56.54,110.69,-138.17,2.47,-140.82
196.55,-45.44,-0.36,-0.35,-46.64,-59.97,110.66,-141.52,1.91,-144.01
196.63,-45.45,-0.76,-0.33,-46.42,-63.5,110.6,-144.17,2.43,-147.2
196.71,-49.82,-1.04,-0.82,-50.51,-67.37,110.52,-150.59,2.53,-151.06
196.79,-47.53,0.22,0.69,-48.17,-71.06,110.54,-152.32,1.91,-154.51
196.86,-49.06,-0.44,-0.15,-49.5,-74.77,110.51,-155.95,1.99,-157.98
196.94,-46.98,-1.12,-0.98,-47.23,-78.41,110.42,-159.35,1.91,-161.37
197.02,-51.66,-0.92,-0.92,-51.73,-82.43,110.35,-161.85,2.15,-164.97
197.09,-47.6,-0.56,-0.36,-47.37,-86.12,110.3,-168.51,2.11,-168.63
197.17,-47.82,-0.6,-0.07,-47.58,-89.84,110.26,-170.2,1.7,-172.07
197.25,-51.25,-0.35,-0.36,-50.84,-93.82,110.23,-172.57,1.59,-175.61
197.33,-48.12,-0.58,-0.55,-47.42,-97.56,110.19,-176.68,2.03,-178.98
197.4,-49.22,-0.66,-1.47,-48.31,-101.38,110.13,177.45,2.24,177.29
197.48,-46.14,-0.95,-0.21,-45.21,-104.92,110.06,175.19,1.69,173.99
197.56,-45.19,-0.63,0.08,-44.15,-108.38,110.01,170.73,1.68,170.62
197.63,-47.48,-0.79,0.45,-46.43,-111.97,109.95,168.94,1.91,167.33
197.71,-47.58,-0.27,-0.82,-46.38,-115.57,109.93,166.14,1.92,164.1
197.79,-46.17,-0.47,-0.46,-44.78,-119.11,109.9,164.16,1.56,161.08
197.86,-46.52,-0.56,-0.85,-44.84,-122.67,109.85,157.65,1.81,157.64
197.94,-46.26,-0.63,-0.22,-44.58,-126.22,109.81,154.12,2.08,154.21
198.02,-48.4,-1.08,0.6,-46.73,-129.93,109.72,153.38,1.48,150.96
198.09,-46.02,-0.76,0.18,-44.12,-133.41,109.67,149.11,1.73,147.8
198.17,-46.66,-0.74,0.0,-44.64,-136.93,109.61,147.14,1.84,144.75
198.24,-48.18,-0.15,-0.78,-45.93,-140.58,109.6,142.94,2.24,141.47
198.32,-44.67,-0.75,-0.21,-42.29,-144.0,109.54,138.2,1.8,138.23
198.4,-47.94,-0.15,-0.73,-45.56,-147.67,109.53,135.6,2.19,134.84
198.47,-46.97,-0.61,-0.07,-44.52,-151.27,109.48,131.08,2.26,131.38
198.55,-53.2,-1.53,0.17,-50.78,-155.35,109.37,127.73,2.11,127.52
198.63,-48.35,-0.31,-0.52,-45.91,-159.01,109.34,125.2,2.9,124.19
198.7,-47.33,0.53,-0.95,-44.8,-162.63,109.38,123.32,2.82,121.06
198.78,-46.79,-0.25,-0.67,-44.04,-166.17,109.36,114.96,3.24,117.4
198.85,-48.58,-0.95,-0.24,-46.06,-169.89,109.29,113.81,3.26,113.86
198.93,-52.02,-0.92,-0.26,-49.5,-173.88,109.22,109.29,4.0,109.98
